ID,classID,class,kW,zenfuka,heater_A,kidoID,kido,syadanID,syadan,bunki
888,2,400V,132,233,250,2,Y△,21,30,☆
889,2,400V,160,290,250,2,Y△,21,30,☆
890,2,400V,200,360,330,2,Y△,21,30,☆
891,2,400V,220,389,0,2,Y△,21,30,☆
892,2,400V,250,430,500,2,Y△,21,30,☆
893,2,400V,300,500,500,2,Y△,21,30,☆
894,2,400V,5.5,11,11,2,Y△,21,30,"NF63-HRV 30"
895,2,400V,7.5,15,15,2,Y△,21,30,"NF63-HRV 40"
896,2,400V,11,22,22,2,Y△,21,30,"NF63-HRV 50"
897,2,400V,15,28,28,2,Y△,21,30,☆
898,2,400V,18.5,34,35,2,Y△,21,30,☆
899,2,400V,22,42,42,2,Y△,21,30,☆
900,2,400V,30,55,54,2,Y△,21,30,☆
901,2,400V,37,65,67,2,Y△,21,30,☆
902,2,400V,45,82,82,2,Y△,21,30,☆
903,2,400V,55,96,105,2,Y△,21,30,☆
904,2,400V,75,134,125,2,Y△,21,30,☆
905,2,400V,90,160,150,2,Y△,21,30,☆
906,2,400V,110,192,180,2,Y△,21,30,☆
907,2,400V,132,233,250,2,Y△,21,30,☆
908,2,400V,160,290,250,2,Y△,21,30,☆
909,2,400V,200,360,330,2,Y△,21,30,☆
910,2,400V,220,389,0,2,Y△,21,30,☆
911,2,400V,250,430,500,2,Y△,21,30,☆
912,2,400V,300,500,500,2,Y△,21,30,☆
913,2,400V,5.5,11,11,2,Y△,24,50,"NF125-HV 30"
914,2,400V,7.5,15,15,2,Y△,24,50,"NF125-HV 40"
915,2,400V,11,22,22,2,Y△,24,50,"NF125-HV 50"
916,2,400V,15,28,28,2,Y△,24,50,"NF125-HV 60"
917,2,400V,18.5,34,35,2,Y△,24,50,"NF125-HV 60"
918,2,400V,22,42,42,2,Y△,24,50,"NF125-HV 75"
919,2,400V,30,55,54,2,Y△,24,50,"NF125-HV 100"
920,2,400V,37,65,67,2,Y△,24,50,"NF125-HV 100"
921,2,400V,45,82,82,2,Y△,24,50,☆
922,2,400V,55,96,105,2,Y△,24,50,☆
923,2,400V,75,134,125,2,Y△,24,50,☆
924,2,400V,90,160,150,2,Y△,24,50,☆
925,2,400V,110,192,180,2,Y△,23,45,"NF400-SW 350"
926,2,400V,132,233,250,2,Y△,23,45,"NF400-SW 400"
927,2,400V,160,290,250,2,Y△,24,50,"NF630-SW 500"
928,2,400V,200,360,330,2,Y△,24,50,"NF630-SW 600"
929,2,400V,220,389,0,2,Y△,24,50,"NF630-SW 600"
930,2,400V,250,430,500,2,Y△,24,50,"NF630-SEW 600"
931,2,400V,300,500,500,2,Y△,24,50,"NF800-SEW 700"
932,2,400V,5.5,11,11,2,Y△,25,70,☆
933,2,400V,7.5,15,15,2,Y△,25,70,☆
934,2,400V,11,22,22,2,Y△,25,70,☆
935,2,400V,15,28,28,2,Y△,25,70,☆
936,2,400V,18.5,34,35,2,Y△,25,70,☆
937,2,400V,22,42,42,2,Y△,25,70,☆
938,2,400V,30,55,54,2,Y△,25,70,☆
939,2,400V,37,65,67,2,Y△,25,70,☆
940,2,400V,45,82,82,2,Y△,25,70,"NF250-HV 150"
941,2,400V,55,96,105,2,Y△,25,70,"NF250-HV 175"
942,2,400V,75,134,125,2,Y△,25,70,"NF250-HV 225"
943,2,400V,90,160,150,2,Y△,25,70,"NF400-HEW 225"
944,2,400V,110,192,180,2,Y△,25,70,"NF400-HEW 300"
945,2,400V,132,233,250,2,Y△,25,70,"NF400-HEW 400"
946,2,400V,160,290,250,2,Y△,25,70,"NF630-HEW 500"
947,2,400V,200,360,330,2,Y△,25,70,"NF630-HEW 600"
948,2,400V,220,389,0,2,Y△,25,70,"NF630-HEW 600"
949,2,400V,250,430,500,2,Y△,25,70,"NF630-HEW 600"
950,2,400V,300,500,500,2,Y△,25,70,"NF800-HEW 700"
951,2,400V,5.5,11,11,2,Y△,27,150,"NF125-RV 30"
952,2,400V,7.5,15,15,2,Y△,27,150,"NF125-RV 40"
953,2,400V,11,22,22,2,Y△,27,150,"NF125-RV 50"
954,2,400V,15,28,28,2,Y△,27,150,"NF125-RV 60"
955,2,400V,18.5,34,35,2,Y△,27,150,"NF125-RV 60"
956,2,400V,22,42,42,2,Y△,27,150,"NF125-RV 75"
957,2,400V,30,55,54,2,Y△,27,150,"NF125-RV 100"
958,2,400V,37,65,67,2,Y△,27,150,"NF125-RV 100"
959,2,400V,45,82,82,2,Y△,27,150,"NF250-RV 150"
960,2,400V,55,96,105,2,Y△,27,150,"NF250-RV 175"
961,2,400V,75,134,125,2,Y△,27,150,"NF250-RV 225"
962,2,400V,90,160,150,2,Y△,26,125,"NF400-REW 225"
963,2,400V,110,192,180,2,Y△,26,125,"NF400-REW 300"
964,2,400V,132,233,250,2,Y△,26,125,"NF400-REW 400"
965,2,400V,160,290,250,2,Y△,26,125,"NF630-REW 500"
966,2,400V,200,360,330,2,Y△,26,125,"NF630-REW 600"
967,2,400V,220,389,0,2,Y△,26,125,"NF630-REW 600"
968,2,400V,250,430,500,2,Y△,26,125,"NF630-REW 600"
969,2,400V,300,500,500,2,Y△,26,125,"NF800-REW 700"
970,2,400V,5.5,11,11,2,Y△,28,200,"NF125-UV 30"
971,2,400V,7.5,15,15,2,Y△,28,200,"NF125-UV 40"
972,2,400V,11,22,22,2,Y△,28,200,"NF125-UV 50"
973,2,400V,15,28,28,2,Y△,28,200,"NF125-UV 60"
974,2,400V,18.5,34,35,2,Y△,28,200,"NF125-UV 60"
975,2,400V,22,42,42,2,Y△,28,200,"NF125-UV 75"
976,2,400V,30,55,54,2,Y△,28,200,"NF125-UV 100"
977,2,400V,37,65,67,2,Y△,28,200,"NF125-UV 100"
978,2,400V,45,82,82,2,Y△,28,200,"NF250-UV 150"
979,2,400V,55,96,105,2,Y△,28,200,"NF250-UV 175"
980,2,400V,75,134,125,2,Y△,28,200,"NF250-UV 225"
981,2,400V,90,160,150,2,Y△,28,200,"NF400-UEW 225"
982,2,400V,110,192,180,2,Y△,28,200,"NF400-UEW 300"
983,2,400V,132,233,250,2,Y△,28,200,"NF400-UEW 400"
984,2,400V,160,290,250,2,Y△,28,200,"NF800-UEW 500"
985,2,400V,200,360,330,2,Y△,28,200,"NF800-UEW 600"
986,2,400V,220,389,0,2,Y△,28,200,"NF800-UEW 600"
987,2,400V,250,430,500,2,Y△,28,200,"NF800-UEW 700"
988,2,400V,300,500,500,2,Y△,28,200,"NF800-UEW 700"
